"PHR_SK","PROD_SK","CAN_DISPENSE_FLG","IN_STOCK_FLG","QTY_ON_HAND","EFF_DT","TERM_DT"
"4175","1001","Y","Y","65","2024-01-01","2029-12-31"
"4175","1002","Y","Y","65","2024-01-01","2029-12-31"
"4175","1003","Y","Y","65","2024-01-01","2029-12-31"
"4175","1008","Y","Y","65","2024-01-01","2029-12-31"
"4175","1011","Y","Y","65","2024-01-01","2029-12-31"
"4175","1018","Y","Y","65","2024-01-01","2029-12-31"
"4175","1021","Y","Y","65","2024-01-01","2029-12-31"
"4175","1033","Y","Y","65","2024-01-01","2029-12-31"
"4176","1001","Y","Y","66","2024-01-01","2029-12-31"
"4176","1002","Y","Y","66","2024-01-01","2029-12-31"
"4176","1003","Y","Y","66","2024-01-01","2029-12-31"
"4176","1008","Y","Y","66","2024-01-01","2029-12-31"
"4176","1011","Y","Y","66","2024-01-01","2029-12-31"
"4176","1018","Y","Y","66","2024-01-01","2029-12-31"
"4176","1021","Y","Y","66","2024-01-01","2029-12-31"
"4176","1033","Y","Y","66","2024-01-01","2029-12-31"
"4177","1001","Y","Y","67","2024-01-01","2029-12-31"
"4177","1002","Y","Y","67","2024-01-01","2029-12-31"
"4177","1003","Y","Y","67","2024-01-01","2029-12-31"
"4177","1008","Y","Y","67","2024-01-01","2029-12-31"
"4177","1011","Y","Y","67","2024-01-01","2029-12-31"
"4177","1018","Y","Y","67","2024-01-01","2029-12-31"
"4177","1021","Y","Y","67","2024-01-01","2029-12-31"
"4177","1033","Y","Y","67","2024-01-01","2029-12-31"
"4178","1001","Y","Y","68","2024-01-01","2029-12-31"
"4178","1002","Y","Y","68","2024-01-01","2029-12-31"
"4178","1003","Y","Y","68","2024-01-01","2029-12-31"
"4178","1008","Y","Y","68","2024-01-01","2029-12-31"
"4178","1011","Y","Y","68","2024-01-01","2029-12-31"
"4178","1018","Y","Y","68","2024-01-01","2029-12-31"
"4178","1021","Y","Y","68","2024-01-01","2029-12-31"
"4178","1033","Y","Y","68","2024-01-01","2029-12-31"
"4179","1001","Y","Y","69","2024-01-01","2029-12-31"
"4179","1002","Y","Y","69","2024-01-01","2029-12-31"
"4179","1003","Y","Y","69","2024-01-01","2029-12-31"
"4179","1008","Y","Y","69","2024-01-01","2029-12-31"
"4179","1011","Y","Y","69","2024-01-01","2029-12-31"
"4179","1018","Y","Y","69","2024-01-01","2029-12-31"
"4179","1021","Y","Y","69","2024-01-01","2029-12-31"
"4179","1033","Y","Y","69","2024-01-01","2029-12-31"
"4180","1001","Y","Y","70","2024-01-01","2029-12-31"
"4180","1002","Y","Y","70","2024-01-01","2029-12-31"
"4180","1003","Y","Y","70","2024-01-01","2029-12-31"
"4180","1008","Y","Y","70","2024-01-01","2029-12-31"
"4180","1011","Y","Y","70","2024-01-01","2029-12-31"
"4180","1018","Y","Y","70","2024-01-01","2029-12-31"
"4180","1021","Y","Y","70","2024-01-01","2029-12-31"
"4180","1033","Y","Y","70","2024-01-01","2029-12-31"
"4181","1001","Y","Y","71","2024-01-01","2029-12-31"
"4181","1002","Y","Y","71","2024-01-01","2029-12-31"
"4181","1003","Y","Y","71","2024-01-01","2029-12-31"
"4181","1008","Y","Y","71","2024-01-01","2029-12-31"
"4181","1011","Y","Y","71","2024-01-01","2029-12-31"
"4181","1018","Y","Y","71","2024-01-01","2029-12-31"
"4181","1021","Y","Y","71","2024-01-01","2029-12-31"
"4181","1033","Y","Y","71","2024-01-01","2029-12-31"
"4182","1001","Y","Y","72","2024-01-01","2029-12-31"
"4182","1002","Y","Y","72","2024-01-01","2029-12-31"
"4182","1003","Y","Y","72","2024-01-01","2029-12-31"
"4182","1008","N","N","0","2024-01-01","2029-12-31"
"4182","1011","Y","Y","72","2024-01-01","2029-12-31"
"4182","1018","Y","Y","72","2024-01-01","2029-12-31"
"4182","1021","N","N","0","2024-01-01","2029-12-31"
"4182","1033","Y","Y","72","2024-01-01","2029-12-31"
"4183","1001","Y","Y","73","2024-01-01","2029-12-31"
"4183","1002","Y","Y","73","2024-01-01","2029-12-31"
"4183","1003","Y","Y","73","2024-01-01","2029-12-31"
"4183","1008","Y","Y","73","2024-01-01","2029-12-31"
"4183","1011","Y","Y","73","2024-01-01","2029-12-31"
"4183","1018","Y","Y","73","2024-01-01","2029-12-31"
"4183","1021","Y","Y","73","2024-01-01","2029-12-31"
"4183","1033","Y","Y","73","2024-01-01","2029-12-31"
"4184","1001","Y","Y","74","2024-01-01","2029-12-31"
"4184","1002","Y","Y","74","2024-01-01","2029-12-31"
"4184","1003","Y","Y","74","2024-01-01","2029-12-31"
"4184","1008","Y","Y","74","2024-01-01","2029-12-31"
"4184","1011","Y","Y","74","2024-01-01","2029-12-31"
"4184","1018","Y","Y","74","2024-01-01","2029-12-31"
"4184","1021","Y","Y","74","2024-01-01","2029-12-31"
"4184","1033","Y","Y","74","2024-01-01","2029-12-31"
"4185","1001","Y","Y","75","2024-01-01","2029-12-31"
"4185","1002","Y","Y","75","2024-01-01","2029-12-31"
"4185","1003","Y","Y","75","2024-01-01","2029-12-31"
"4185","1008","Y","Y","75","2024-01-01","2029-12-31"
"4185","1011","Y","Y","75","2024-01-01","2029-12-31"
"4185","1018","Y","Y","75","2024-01-01","2029-12-31"
"4185","1021","Y","Y","75","2024-01-01","2029-12-31"
"4185","1033","Y","Y","75","2024-01-01","2029-12-31"
"4186","1001","Y","Y","76","2024-01-01","2029-12-31"
"4186","1002","Y","Y","76","2024-01-01","2029-12-31"
"4186","1003","Y","Y","76","2024-01-01","2029-12-31"
"4186","1008","Y","Y","76","2024-01-01","2029-12-31"
"4186","1011","Y","Y","76","2024-01-01","2029-12-31"
"4186","1018","Y","N","0","2024-01-01","2029-12-31"
"4186","1021","Y","Y","76","2024-01-01","2029-12-31"
"4186","1033","Y","N","0","2024-01-01","2029-12-31"
"4187","1001","Y","Y","77","2024-01-01","2029-12-31"
"4187","1002","Y","Y","77","2024-01-01","2029-12-31"
"4187","1003","Y","Y","77","2024-01-01","2029-12-31"
"4187","1008","Y","Y","77","2024-01-01","2029-12-31"
"4187","1011","Y","Y","77","2024-01-01","2029-12-31"
"4187","1018","Y","Y","77","2024-01-01","2029-12-31"
"4187","1021","Y","Y","77","2024-01-01","2029-12-31"
"4187","1033","Y","Y","77","2024-01-01","2029-12-31"
"4188","1001","Y","Y","78","2024-01-01","2029-12-31"
"4188","1002","Y","Y","78","2024-01-01","2029-12-31"
"4188","1003","Y","Y","78","2024-01-01","2029-12-31"
"4188","1008","Y","Y","78","2024-01-01","2029-12-31"
"4188","1011","Y","Y","78","2024-01-01","2029-12-31"
"4188","1018","Y","Y","78","2024-01-01","2029-12-31"
"4188","1021","Y","Y","78","2024-01-01","2029-12-31"
"4188","1033","Y","Y","78","2024-01-01","2029-12-31"
"4189","1001","Y","Y","79","2024-01-01","2029-12-31"
"4189","1002","Y","Y","79","2024-01-01","2029-12-31"
"4189","1003","Y","Y","79","2024-01-01","2029-12-31"
"4189","1008","Y","Y","79","2024-01-01","2029-12-31"
"4189","1011","Y","Y","79","2024-01-01","2029-12-31"
"4189","1018","Y","Y","79","2024-01-01","2029-12-31"
"4189","1021","Y","Y","79","2024-01-01","2029-12-31"
"4189","1033","Y","Y","79","2024-01-01","2029-12-31"
"4190","1001","Y","Y","80","2024-01-01","2029-12-31"
"4190","1002","Y","Y","80","2024-01-01","2029-12-31"
"4190","1003","Y","Y","80","2024-01-01","2029-12-31"
"4190","1008","Y","Y","80","2024-01-01","2029-12-31"
"4190","1011","Y","Y","80","2024-01-01","2029-12-31"
"4190","1018","Y","Y","80","2024-01-01","2029-12-31"
"4190","1021","Y","Y","80","2024-01-01","2029-12-31"
"4190","1033","Y","Y","80","2024-01-01","2029-12-31"
"4191","1001","Y","Y","81","2024-01-01","2029-12-31"
"4191","1002","Y","Y","81","2024-01-01","2029-12-31"
"4191","1003","Y","Y","81","2024-01-01","2029-12-31"
"4191","1008","Y","Y","81","2024-01-01","2029-12-31"
"4191","1011","Y","Y","81","2024-01-01","2029-12-31"
"4191","1018","Y","Y","81","2024-01-01","2029-12-31"
"4191","1021","Y","Y","81","2024-01-01","2029-12-31"
"4191","1033","Y","Y","81","2024-01-01","2029-12-31"
"4192","1001","Y","Y","82","2024-01-01","2029-12-31"
"4192","1002","Y","Y","82","2024-01-01","2029-12-31"
"4192","1003","Y","Y","82","2024-01-01","2029-12-31"
"4192","1008","Y","Y","82","2024-01-01","2029-12-31"
"4192","1011","Y","Y","82","2024-01-01","2029-12-31"
"4192","1018","Y","Y","82","2024-01-01","2029-12-31"
"4192","1021","Y","Y","82","2024-01-01","2029-12-31"
"4192","1033","Y","Y","82","2024-01-01","2029-12-31"
"4193","1001","Y","Y","83","2024-01-01","2029-12-31"
"4193","1002","Y","Y","83","2024-01-01","2029-12-31"
"4193","1003","Y","Y","83","2024-01-01","2029-12-31"
"4193","1008","Y","Y","83","2024-01-01","2029-12-31"
"4193","1011","Y","Y","83","2024-01-01","2029-12-31"
"4193","1018","Y","Y","83","2024-01-01","2029-12-31"
"4193","1021","Y","Y","83","2024-01-01","2029-12-31"
"4193","1033","Y","Y","83","2024-01-01","2029-12-31"
"4194","1001","Y","Y","84","2024-01-01","2029-12-31"
"4194","1002","Y","Y","84","2024-01-01","2029-12-31"
"4194","1003","Y","Y","84","2024-01-01","2029-12-31"
"4194","1008","Y","Y","84","2024-01-01","2029-12-31"
"4194","1011","Y","Y","84","2024-01-01","2029-12-31"
"4194","1018","Y","Y","84","2024-01-01","2029-12-31"
"4194","1021","Y","Y","84","2024-01-01","2029-12-31"
"4194","1033","Y","Y","84","2024-01-01","2029-12-31"
"4195","1001","Y","Y","85","2024-01-01","2029-12-31"
"4195","1002","Y","Y","85","2024-01-01","2029-12-31"
"4195","1003","Y","Y","85","2024-01-01","2029-12-31"
"4195","1008","Y","Y","85","2024-01-01","2029-12-31"
"4195","1011","Y","Y","85","2024-01-01","2029-12-31"
"4195","1018","Y","Y","85","2024-01-01","2029-12-31"
"4195","1021","Y","Y","85","2024-01-01","2029-12-31"
"4195","1033","Y","Y","85","2024-01-01","2029-12-31"
"4196","1001","Y","Y","86","2024-01-01","2029-12-31"
"4196","1002","Y","Y","86","2024-01-01","2029-12-31"
"4196","1003","Y","Y","86","2024-01-01","2029-12-31"
"4196","1008","Y","Y","86","2024-01-01","2029-12-31"
"4196","1011","Y","Y","86","2024-01-01","2029-12-31"
"4196","1018","Y","Y","86","2024-01-01","2029-12-31"
"4196","1021","Y","Y","86","2024-01-01","2029-12-31"
"4196","1033","Y","Y","86","2024-01-01","2029-12-31"
"4197","1001","Y","Y","87","2024-01-01","2029-12-31"
"4197","1002","Y","Y","87","2024-01-01","2029-12-31"
"4197","1003","Y","Y","87","2024-01-01","2029-12-31"
"4197","1008","Y","Y","87","2024-01-01","2029-12-31"
"4197","1011","Y","Y","87","2024-01-01","2029-12-31"
"4197","1018","Y","Y","87","2024-01-01","2029-12-31"
"4197","1021","Y","Y","87","2024-01-01","2029-12-31"
"4197","1033","Y","Y","87","2024-01-01","2029-12-31"
"4198","1001","Y","Y","88","2024-01-01","2029-12-31"
"4198","1002","Y","Y","88","2024-01-01","2029-12-31"
"4198","1003","Y","Y","88","2024-01-01","2029-12-31"
"4198","1008","Y","Y","88","2024-01-01","2029-12-31"
"4198","1011","Y","Y","88","2024-01-01","2029-12-31"
"4198","1018","Y","Y","88","2024-01-01","2029-12-31"
"4198","1021","Y","Y","88","2024-01-01","2029-12-31"
"4198","1033","Y","Y","88","2024-01-01","2029-12-31"
"4199","1001","Y","Y","89","2024-01-01","2029-12-31"
"4199","1002","Y","Y","89","2024-01-01","2029-12-31"
"4199","1003","Y","Y","89","2024-01-01","2029-12-31"
"4199","1008","N","N","0","2024-01-01","2029-12-31"
"4199","1011","Y","Y","89","2024-01-01","2029-12-31"
"4199","1018","Y","N","0","2024-01-01","2029-12-31"
"4199","1021","N","N","0","2024-01-01","2029-12-31"
"4199","1033","Y","N","0","2024-01-01","2029-12-31"
"4200","1001","Y","Y","20","2024-01-01","2029-12-31"
"4200","1002","Y","Y","20","2024-01-01","2029-12-31"
"4200","1003","Y","Y","20","2024-01-01","2029-12-31"
"4200","1008","Y","Y","20","2024-01-01","2029-12-31"
"4200","1011","Y","Y","20","2024-01-01","2029-12-31"
"4200","1018","Y","Y","20","2024-01-01","2029-12-31"
"4200","1021","Y","Y","20","2024-01-01","2029-12-31"
"4200","1033","Y","Y","20","2024-01-01","2029-12-31"
